id,sentiment
db1fafff90f17c479bf998094896affc741a5b06fb392c831fc8346367a3fe5b66608ff2be94a1493eb927abc22d18a301507fe80b4a09cb008ac24772a2fc20,1
3b94633b400029e6282fa88d6fc3b89aa23956fbcf4fa604b470a6be2bf98b3abd1f33657810826936fbbfe3d925285ae2ab8c76c6964e3d1b3d8ea6af5f6e7a,0
5389675bda4a14393e459ecb57a8f0c9d5cfc447b71e02092a81d45b4a78d84c7fab33005437458d10b4abcc7e3e09d7c675780356f7c8d59cad0e6079004b9d,0
8c81c0bf8b4d8883c00a35ea2de18bce0758859801f513a368ed9743eb1ec238e6e67e8d0b8fd679286fa827693ba90d7ccb227fcfcd8bcbbd9bfde62ba3ae9e,1
3e3809f6f28e6967f9c311c3de43ec01ca0c21a92294f8a79a08cbfb85086f434e854e6362a911a40f09983cbec587c11e7b50627f38531008d5ad4013de63b5,1
5848b1c97f10cd68fddc30493d4fcd454c5045e3934f3731662193b3a126d7e68578676def1100392da34db556f9a275d1c3d7cddca64238d1c9e7b01b956a81,1
4f1d75bbcb9c6bb307bc940c1b99c232c7c6f82a2355a4657ff77c8674b62877c93af02b9f8847c55b666e4319287b64e40c7db9b2a598a29896b7fc897f5bd9,0
b6dd6b1ac3cdfd576f0447773b21c9f4c442435bd890732cd22fa8d9b0d9316717909faaf3a34e41f31a5b107c7f20df8adddbe758456789753d237ebf6c25eb,0
26f0be9ad26228755a3d521209f891741020459e8ac3ffffbe598641c1b88835c4ba507963abcc8c9e35c3f54e99d55438c472ecae8dc1fa020a8991b086bdb0,1
1fc18bc7e349dc08b692fdcb8b3777d8be0abef85148c6b1f975c89eb69208f878ac1b7381bfe49d823d708dbc6b67389a673b81ccf5c9723260002ead4f077a,0
c4ec19b8640bf1d22c024d3aeb2c7c3aa6030464b6a86cafae27eaafe8a93ce70ad699b82ff9965de0a2b898f96cae1a944c01b5f5d5b63749b24bfe9d69ef7c,0
67c729fd2b69dfc92cc35250a5a715adf6230df11c6f00091d13c2bbddf602c9ff4eb2b83adb130f47bea070724142f5a1baf72ff7c3eb458788b1efdb76fbf3,1
6a77a71744222d737b548965c5b0a047803e0f2e313a8ce1eb9a6f008aa4d7184fdbc58713562ea0392db1fb8da6c27f4dc4cd79258679223d96c52ec990d9c1,0
19b7d980cae74887f5d718f8a995cc03a085514f76a11c1b395f773704a237056303e84c5433a96e9345fad08e232df667080293c5ddac41b5111bfc5da3fabe,0
a89ba645cf6ce28992bbd7cf9c49b2a0881fc6343e440be72b3a86ccd9537a6104fa8cdb27e00fd56c4c2922220210afd8690da1aa5496d3fb2e06c783278aa1,0
e4296cba075af21069671a229949cf2eb454b6da5e2848206195b438608500917b7172a4d2e4439381a9b3d8ce3fd90da3cd48eda64de3a1bef4d031ba593c3f,1
b434cf63e3264f8b3d8f078b173ad24f0825a6f3ca105918e0d79fe6eb679dfdf690207cf1ace8ab9fa790eb9d958c0fe1eb7f466e97ffdf1edabbefea617a90,0
556d00e5e8c9d8effebc4786561e9e77de88ffe32a97cdbbe19fe78dd9e10aaf5e7c0ddab161a92c59d60c93aa4dec7c87ed743481380c6b1b3d8dbf9caea3ab,0
6f01516d892c382122fc2f0a3d2e6fd1f6bffd9d8fc7ccc857f541b50d9605b66d091223294d10ab87d7d2922ed5462eb360cdf7f50929c55742942ddc9d5959,1
d88cabdf86e9cf4d10411ebc577627b16e68a86cd5b0cda0e2a8a2ece42bc021908e86453bd5892d7807886c7592656a8ef724c80bc416cc40ed42dc55436e18,0
06628af9d94dd60810306cf5a27b025e277f33ffa8df535ea940dbccc49ac8555e8d9ac80c38b9b8223daccfe3a67c7c1032ca56137e84001935c54ca7d20416,0
b7717578d68619976da73e71e84bb9b022fd1b04e06f2420d4ed2f1faffd91390a14f578094d9828399b71e5ced047ac3d054b7401fdc8d78aaf6301613858ff,0
5a0e39d1d553c1012dd5e6bc5655dca426dd0691a29324dd59c59be0ae0ef5b198153cd867f69f58e6cf91aa69ab54503af358fec3395f6aec5b9ffe3296b571,0
d730bc8fe914b40bba4c81110835da2501132c9cbbb3bb73b562258f2c9ce466561937385025e03f2af3beb6f802cb6d88a0c6f5a35ccf8326655015ace81d1e,0
ac8d85db4b3362ff5ea552742b5ac4c10e32625d4bfe448c4afa1889cfecbc30a7de7c835d4504b6eaca008b8391b3649ef55fdc5a839c167de8951c45141ced,0
0b0054d8816a08f235cac1fbb34fd5b818303ef8a7c88d6fb87ccedbd07508fda0a6182bc870dc5970fb75da35c034b88386b9017b091d89a810dfc40ffab651,0
772536ab1ab7c9d79fff7efe180703df6e4d629ae4b01f59c89035adc16f2adc9eaa0f08a1d322a4b1202ec274bfd1d59160262bcccc2259a7353564ece77773,0
283c433f7c241d441fe1f741f703fa13d3d1faaaedeab29780623f221bfdc52e33afa669b96a33fea7489eb3461f604d67418aefce38b8ac25e5fa5dff8b3433,0
fa5c3a248e1e41f7d1fb3df0b48e0db9abb34db75f1bbbdc776254b1dfad726de5a4446e28ab15831ff3a13755e218ad8ea36fb6b6567a2240432bb876c72492,0
92ffe67040d14885037ee3c143aefc6e2359771f4b24353e1651283f69011de853efa0dce6504aa230eea29283a0fc16dcd8138394a3ae5eddb35bee7147d213,0
b925fa76dddf7cecb9397a1836a042191c2643072f01bb81ba7ed0e07bfe7643b9d56337d0d878d6d8d9e3a0eea41badf9c2ebba1c1654785d88eed02887f7a6,0
39f0f8f05fc78354f1704fbffbe7f350e27d7fa0cdc16ce1d5c25486a7e66ebf46b89ac681257e149099197efdb78f259980fbc5d1127adb6d28ee674a984ba8,1
ffbf5591311df447ffa3680b5559dc43aa96044b176fd80a46853ff401d8aad75feb38ef92fc109775f34e9a96590e4f0c3d553d524c8eb5907c48a13d3ea22e,0
00ed2cce57d54789afce57f3ed61985b4aefad12bdf4c576366974a5dba8d9d0bf1b8dc4f1d52bc261bb3875afce6c295e76591eacf2fff5cb766b145d0fd446,0
600a2ba2a3c218be719bdb66ba5488034c0a7693411ca669c87dc159130396fa642490b5971710ea189d565fdd397f300ef6ccb9466f189d0d22200efc4ce1da,0
074cf5c967bd9a2ed2e7d722daeff2da70160de3c1257103e3416f9f0d9365c54d17df1d721bc92fc2de5f1e3176add7ff45fbca5092b7cd2a80d961e5897416,1
b179ed46c6865e29799db8f3cb97e38c17aea916302ad9d29e796f2d5a55f8bac9cfb2259d5a37da24fe8491f4fdaea84befe6b95b4b2eb8171f01fbda83b68e,0
9fc57e084b698859744074a45620ab13f5e993ae1b579aa7f043edcefbc4d2c6809818940b3ba35a251335a1be754b4fa9b9cf5eeca52c73a2963f9e0e5c128c,0
71b6634d6c9ef4173bb41b04cc0f662f6f0b5eef594efe7ee8027a46a361f60fdf3e374cc6141d1be9de390ded20bf8bbe8e26f3193dce92d80cfe9023a70010,0
98436e98045f30c1a70414034ee86b57043376b6bfc4e118309153357c06f570d9745a8f50ed2466339ea00e707bdc2e5eb80d6e3716f9b3e240e022077a81e6,1
d676b67b10e902843f00ca204ae30b85aa1ded8f94c4ceb48683631cff30f591ce1a12be2e41e029422f3b8f994ff9dcb7e05d35747968dfc0712ea7b00de538,0
98d5184c6851e72d6626b0a8fef0a57208dd23c4792c3119ccbc45f928b22bb8ae076969ed3815e10c6063001531fc73f322e407db0fc26ea9cb34c235d1d55d,0
6816cce8fed95066cc6922a37898288abe195dddc10283aaee9a3d832d86886a7e3d07370ada9a6eda3608ea685744b7038e10818017c2705d0cbaa2c9855480,0
4e64fea6c1fdd55f283f83d6bbe26f820aa726f20b4729c6152c1f4a1dff36354cea2ce0ef6e22b0bd81dfb299eb6365d4efb9ccd3b947062889aa42156339ad,0
d7997fa42fac04c65d24c3999fdf54ce0afc6d533d47899e9aded8972e49c912eee8bbccaa3cc56eca8bef4188e2ef65ee05b8fe34c76459a4f27bc3502c1dd8,1
fee71094b4b78008a2fc731083a66b267592410392a868e48e1d24a4920e890f17fd19d77df9a39589b6f23b958ab04f1a71cbce5b7707ce56967f6766738eec,1
8cbe219c2946ae95e8cc8960654123d119406e0ae5db7956dcd0941a81d20a8631e4a8afe2906d9fac26272c05634b3fc913f96fe56271d1b8f9ee9d7297b8fe,0
e9b6a128ed97ab6599af0e64333982b2ed31510e3d95d7eb444094a52612dc9cb16149738a335dc728e512ebec842b6026f7b80086699a10b92117101bb99b7f,0
d680f0a3d28e6867105fa197a01e0b42aba5ca8c73b0d5cdbd83092bb00f982a20bcece47073169153db7326597618fda328fb12863a52f323ddf1723e2a9ba3,1
13675fd7e88adbadd769d0176e9ed29a5c0400a871e1954ed5d9a9bc435558b442c89e1ba02c29a12626aa5fbd3bac83f272f9d0908afc3d04001a0f10d579fc,1
1733657ad9b747d5c05e523022a31e692c63f8f85a6f611ec6f62899e34ffd3fb40627d1c634114ab0b457384e9809494654813cc04acab3d11bd298815795ae,0
c8f7747699cbd497676e5d5a0bbfaee3a6dab1d9462d5268eda3fe391ccf52f6a4d4af045bb65e648cfa33c3446b7ee1ae1a6344b3b072acb1adfe3c352ee076,1
10811b0c3f16398987f53d19c553f89bed164fd22290448fa59a8f5517deb7d15bb55e41f18bca8fa2aa903f288e1792e1a614828496507fbaad492b7273078a,1
a64667fc8879c589bc81f3e6190d32d1c1b24b1c3cc3aedfc3186f224d5409247935d36f6dad274e254ec477bad4d758f296071dc21ccc89f41a5767b8c12cb4,0
fd63c7cee7aa95290a19955b123f4dd845b5e5ab064492ee940f9c51da690a97031c38ccbaa2503163e0d902268d4974ae58417e20f5239f7d1aabbe358360d5,1
38e2c4f51d42d50b7a817b8ba115a6386dd502218cf82a5b08a0509bbd9d855cce81e8dc7cb764a7b04dd5850fadb84c5c59f9f6dad54da745dd601732a07353,1
7d2b0b7dc9c60e6e4713826af2a96287d1b10a74b81143890c51438c5928966a85c705a26ae0459ea69ea6226750d3f7876ddbe7b5f73c3c2649229b7a1806bc,1
f93f6ae9291642d28b90bcbc1e1dc7ca0b1e1389cc16e9042f963e508504725af5b71d1a82cc810bf20ecb323b9774fa78563158ce34a76638e8683a7c4389af,1
a6402f4a50d8e27bb74d107b47bf991994b35944080cdc35f0d0c601dc065a43acdf45c9bea3f5ce458466905d333ee4a156f105d06fc676ce1b12f132d795e5,0
8b062dd1ceb14a2f06a253432e9000868fddf44bb3edfc34fb1426072838ce64cddb9624b532ef2ea0f99bc1057a37548eab437da6f22309c38e1ab7976753e2,0
239668ed137cd99c063fe4b06a30de28255ce95e4a61d514e99f6576db1edc44ea6aefcbdebacc1e7f9f5d47383072f1b55eb3c4410cab9952a9c406c1319ae3,0
5590535f4058f1477dcdd43a8c378ba4d4693b51d31df08fdbe0f2c05001a30006bab617589ac70eb651eb3d87e3e511cf7f588384869053004bd0ccbe1f5680,1
593d2e3bffd18bb54168abb7781fd1984865a1b8fa1d3e371e05836e7f725732bf76e002829ee4b1be52d0f5b08ec4439c8016fd2cd6b0e5bf7c71ad55c69e9a,1
c76f82b458594ede3fc7f2645d898b4ea9a000a92fd1076c173d881a84ab6ee1cdd3d569a1ee36fc92c0cabdfd6ba85473f9ae4eea26439895b9bed535ed285c,1
2d80a315e80e08cff82b506c9fe44c6638811111f4d8a408c75d670d1d8fe6a347ae442a025e057e5b6dc597fa497d5e6fcd98d55253a6cae6ef9a295c994677,0
76f7f3c700166a3a53aea2da993009d18bd5c4b79918778b8af433230c3e9e20ec0372d5043d77e799ddbe3a73ebdbcf8b9eaff2d1d416c5ac9a6ea939767ba5,0
681540425809ad728c0d81c382a5e87de790220e34449de10f7a97e28c12a9b19d9d131b316c702a5012b2bc4defd9f56d4b463cdc7bed93dfd36c8146e649bf,0
5646a1db1307926771a14c6906620b622ef59d36527387f70e601f50deb5a7cc54b5c4478e63cfc2f0c7464353c9be45de798f1cc3d6cbb5ba2743762d414fea,1
2e5958f7b26436a17d4cc65bd8ba0e7c6337ce59b5d23fb050b92241838264c2320435909af0b511f362423cf071633c0e24aceb0b4126fc1206c12ff950198d,0
20f53b0be8c9e8a5a36856c3af84c685acdf0d42fa732173137179ee974e4236e323646ecd4e266c8a7f377ce8bd940cd3ca332b4c0161b19bf7d70538b5f4d8,0
dc4cc02cdcdc7c61852ccd4b436ac438f217e9e13db1c9f54a89139c6854010517e28c80b3911281be2b762a9ea1fe06ab287e871dafd19106aec4eb148d81a4,1
240d29244247d08fa908e1ba418747b8fa963f4d52d01764537286f9ab4d777b900e9fead5cd0f9df6470eaa9363422554c9a3c4ad3738cd5151dfe8dfae1547,1
b5b8ee0712e522eba5c7e6f199efa9bc8c542929201fabf82ccf16938d0d14e02f1b05ad16e28711194fa567f49ec76dac7c24887c05c68c43eb7aba9e4e68db,1
30cd1884d6f755924fbd4d168c73da8131a2bab687daae601a38499a9ecda73f86e4f7132b6aac6b98e8d7f0b6f8f19beed579b6a328f5d688f0f3f24fa3257b,1
9fba70f85385055edde0dc139b010a1389f797ac431b1d42d693d9c13fcd8e705197ba633b88bd9fbfbf27f655c45ec9bebf94b542aa21d7fc740f617a6ff8dd,1
7808dcbb2b8f223f102d2aa28dd5f6d677239e9e0537d76f43b10b23f498957070e7f736c78a1e075069a80e4e85a9566b5006aa675273d4d6a91cc9351c14e1,0
1578531adf99e5aac71a3c6ad6982f2d321e613766920493db8f151dfe1c669bd197c1df8921b08d74c86fd1d216a7527aa2a2f8443b451d469c9fe01b263083,0
a8dd2380ed97656a8ab04be96abfbda89faeadb4971dc910739864815c6c1862e49af3cca974dbdd3d4826a8eb2e335ecc93207b88cb94a98864ad8f2fa0e315,1
53ccce0b9423559a4b3008d22d9c11809b905308268a9c370fa52bf563a34549f0b68da0c5125b8995c303c1573499e7b3382d7be93aacff16973d51decb1bb0,0
1406e6d7a936bfb0c64017c045baa057e11b6bb6f77f7d367b076417362b5a566b8cb5946c61c767bbea44e2bd4cc893791cd5370ebec3b8c3c03e8c0369e696,0
0e782afeaab5a1390d540c973543f6120200bf589df2c104d2dbe35b0b03056ce398509b332ff201d1197dcf10c3a7542b12deb8f91fcf14c46635d1236f751d,0
ea1482b376bf6acae651f5343ef36c677f859855b8c1c7c0c29a0fae13ad44ed6da65441baa8b7755d5deee0dd61fa626bf4b938f082d91475f91bfb122da7a7,0
faf2e6357029b558385b334560697c5d45b365fd42eabb7c74975314ceaff1a4b2bfdd0019d69e83ada2133a4af0927bae6a618405e0fa939e1bfdad8440fc29,0
b6d47cfa5e9b8205ab1def4e930caabbbaf479dc5ca2c1c747064ea80bb0fd2d6241bf26150c88c5a5728070985ed7b11c82e6dfdde2d4189d140a63d983f844,0
830ef2351e55bfc2263fecbd401f3e614652649f78eaa986e8e2ed8ab897a26bb0021f43c3789a6ee58e7a1ce5fbd6229c48753a3dae3f181c03c4b31f13c253,0
6c21b3824fe2cf212aab2c750106ed221b3ec0a5afcfc7ae97fc66830edf634e5c8991c48a106abf1967d5aed4827cff31808e7ec4f34b2bea51686adb3509ed,0
d4bb06cf5a5e184d09c77145bdf116d9f0cfedf09531ba9ed734a91b3ba586e39261ff49399b826b72c8f168877dddb5344093af40898fc5036b2fa49640adce,0
179db3b186ae56f5d5100c8d992651f8969538e14f0818fea0a8dc6ba6b99790a51fd9686a92c75fe6db1ce072ce3a0b507538da5c9a411120cfab8e2a572cdb,0
d9e3566673c1f4a460f3a9bc5be99345bb5c48e25beb52aec45bd9dd5690dd1987ab52ade9d54ea2713897e877d1812bf1226bd56db0ff453fc5504540b0f36d,1
28638d0b08b1359d16626364972f43b069ebc589547f119b80671493dee08b35ae4a860dddb6a15b650f5c71f345ffb784b4e31e12d1d5d818c137cff7618bfb,1
4fb6c6b2d544d991baa84de963aac44e76c873b9e6bbc67dc087c632e3c69a8168ffeb0a670c181d7f4173b7a790fa549fc3904ef65d50a197bc3209ba05d3f1,0
f1ccc381cdefc5edb9e06d8565426f735836a9070cc787bb02c94483052b8819b2962e223ed64a73de45d3959ff87ad140e415302fc833efb8984db882db6081,1
c612cef643bae769f1a84efb566ebad62e45adedee5895d1cb4cd2021412067c7fb734445ad98d2c7f94e9bfbf88445d5c62a40fcbca7c35921ede59671cad3b,0
e242cf72be313961984214cce1f1f7cb15b9557674b1d7f152299c8194644ab2ee1b204c86b55056a3a0adae8e1318e778c0836bd60e4253143376281a5d9186,0
4b622e8e7bd8269890dc8d13568976a7bac91f96ae50555e6517c3e720b6c9678f15ffc439dfdbf821ecfed9f75b8600ed6dbbc81a3926e37724e034191d1b1c,0
1cd3d62050f02229c0677da91f1a71b7824cd72db6c2696cb4a51bd5b6383d3325720ca21b11c746cd55e34080e8e0276399482ab964b11e75bb1693665ab903,1
4af3b5fd0baaa004fdf72c8b4c6b1d82a223ed017876f50bac1e55744fd3fc02d3fa491c11f2c8866d4f772e42f4e33970a188979a27189fb4730d41cc4849c2,1
dc65eb46aeef4bc80e3d03f3e593df99d0a0d276067088af21319f8077bb7e2129f583480ca68c980a9211d87d1b88ee8c74030f7289c5b35feb09af041c76b6,0
bce5a5946473a0399ccdbfac72b6f00941ded24ec9a1db2525a6b32f0670f1f6f4daaecda06047141f0d0d05f397f8406b857c8d76e79e8e870c860dd43cec05,1
ba765515904132c132c6558235517ba9cf76349d60aed5e081d2b41ec599d39674bb3454fce8a63e86c52ec97b41f8ed397f6a6cd27a554a64ae2dacf178d659,0
03eb7b45705ac26f158fe10a3c6994952eacd5f22dcc880aff65b8abcc46901159e06ce110ff5ed4e9fb0cd6a18c536cdb73149d727a3891fdafa7f631da3fc9,1
fc942cedbd6b1ce2063f475ebde3e9b7d4aa185c2a31ee75517ba96d93165647ccd6cc6e45058c5dab12993dc0a8042a1cc9d199c55668739a479a40d0190d14,1
539f4f36c8f71dc4aed9bfbce2f6e84bd57840508ae9cf837ab2bdb13d0c5ae36cada5bdb1e1dc36a71af1893788b843d5b0d361c11db7c9fedeec818b8f21e1,0
979bdcf82275f36dedd2d22803c7825ec31acb9fd515db582d0a01578c47701d4f04d44b19462dd420f60c59ea3b1fc53aa7ef752dbf6d86372d7e71a488842c,0
7d07b01972ba5eed72108fac90a0d64759e8e2a50341084e30508a9c53731306046bc98963a709fd7913c3e95adf1d11eb2d1b7474ab527319e454b512e94361,1
f1dcfce8cb26768987464689ea45e88631d2d518ebf3fecea03f23b086a1c3c389d2064b01bec9daed161534f54ee32b86d20b66d4aaf2bdd998c771bcd81729,0
12992f7e2de4b09a55ace65d849b46d23073728a3b0f39716e73c07e20045d93573191d0f1b7fa91f4e58c527d177cb2c1c80aad2952802c64d79a506eaf0374,0
eca9eab033d41ad9302ab9534501a8ecc227a5adf5288ebee550fdb429f2bffdea04011e79ded6854a2301f706736b10b064c54b06cf3c37ae4ce78354a50dcd,1
53c4eaeea25d98d43e25f5206f9b9835c3552b250e8fde2eae7dc95bfbab7d1a0ae4b8b48d4213faed4d5e170dcff2274cd47a0d11f7796f2d3dadb75d8f356a,0
9e43a2045535a11fa211d31362bf9dc87048385fe29dae8a2824d871639b4127dcab534b4f2e1b63417b1b310909be42cf006a7888897d993ab9d82d7a7a9e33,0
1bd732110c081af86ac5e65a06f947e3112cd2db0436963d76dc0c33469d1816f888d5b5504bf021e8b4bc2013351b576ae61679e19bcc9f2915c1de63335c6e,0
738ccf0c74e695ead967a36b753e0b2fd697b85381532f5c5cc4d58f233886d8d15d6779316e1ac5454cf4142b6dbd4a10de2e68dbfc5ccb863280071ddb93c6,0
d207182b9d57ab9732fed6027fe57f9ecb92cb392ffb6d78ca394878545113c755cde85ff5b6adbf4003b64bd8d7417ed826500432041b90df78f95776b7c6ec,0
363fc4218426bc4a96f45adacc69d495a4ba444a82f0826a2ce5150a7f0c683c6763a4f33437b8b995218a6ec7340e6d902a1ed8dc60a2104d28da3c16877077,0
de5e42cf06c0f8389b5eb2c0144ccd3d1ecb9ab07e4640e2556ac2f2ff21ddd6478df45913f7b9e6b4cdca98f976e37e176ce9606a92159ec6607ddd70b6cddf,1
751a7ed451359c2d29bdf5cfa16a5167e575dd75fac0b060310953d3e20be05905cbcb2293b65b92d2620456b23275117d522596bfd501ce3a3149feffb24ae4,1
034f311651210859770122bf8283a123eae0df03acd084c2ceea82e3b95ff5f57cdcc0f82554e3f278d8f20ff2977d9f2daec76094846adb467d3543caa13843,0
a8fd76782439853dc6de14597810d427f676e35891377a21f616e62785033338e22fdb0d15af1e07c9f699d59ee14c2d3a40602e5e6a32b36b11e8be49a77971,1
ea4778056957144a26ec0d0c7a1c8ff96b5ee85b4b58becd797be8902857c7646d15455ca9995e0bf592a1d70b61fd6e83f9b4bd64f6a43b9d387203111617b4,0
a0388c5fcc5f1195bede44ab00c6c8796563b3830cdff984a7b739b664887eb9d3c985b1a8c726c84e419f79d12a1c58f106fb50a0ecef9675ffa892e71f6a6d,0
483ca1334c87cc2cc87a4e474baae2a8cb206d6e5db7a98e643e58c1d6cfe76f872f7f72ab16127afcbbb0c6189298e0836bc71c8f739f2128c9fe747538e62c,0
e5a5ac5e0cd0b903dedb93e8c60def5f0316b7cedc593d866f9a519188ea97c71284d48f00324fadf48ec2c9abc3840e290aae57da289950089833637bbc7901,0
f6d93927a4b86ead5ec2228978d31aec6a3b3b4906fceae7618a915ddc698e5a63bf5f25b1a1ce715d3038fc45a39f147059fcd575f5e29bf01474e6ee2723be,0
44b523a26f7edb8dbdaf9f6d9b610a5d6b8a3c1f4515645583cc7ff3a245bd91df2dd52b9874269d6baa4b2580ca930b9a0fd20d47943557da55e3b4b9b465cf,0
00397f0e071b6a0f6699dab1f32f5f3b0d8b529a2e064bdf02c97ec7fd95c0df6b9fd2d652e12eb29c75e4cb3ac587318fa7f7e9a36cfbb12146521a8630bf9d,0
49f430077cdc6ea49877c3646540c7aa1c6ff7b6c83fcd77a11b30ef44e40124f9e6233393063ea3bf344a25fc82b576aba01286ee632cffdfb74f5fbb2a88d0,0
259404f835166f76717c29a6ca9c92b5358383632d2e270eccad6b31e871c56ca4d7ce8ff83439713281d92ea632a30ebff68503828a5c04ca9152f40abbc6db,0
2c798a736f2b92628da08b5cb1815c4ca6cdee334a64cf8305339f1e39fe588de263c163c63cf9da5dd6b54457492e2d86d9e649c5ef4a7de940410b2e431948,0
076918251ce947390f12c25d08427df8f2ba5aec9f7c86cb61f8cdf3a306acf66b02ef1f34381b1a730386fbe259deed9a8b460770b5e9c1f0a80ab0590e973c,0
b4bc024cf6552f402982826e56fb6ecf31552c542349ffe0d0b07eaa09da2543725daa9349eedce7c478688d211af327aa274fb2fec4e59e0e19fa07b25f3c30,1
74375b060c5ef30b4832a3826e53d3202b26f2a4bbd0fd1675b0e964719359d87664cba15cf19773f170f5d7c33ec4103594b072e49fa5505317b99117d98a48,0
4b06c26f9e45575c752d4653f813290948d8cfb0ee18a897503449e42324ce28bf0b03405e1e3b9504579394965e225ac63b655aa58e2f1c1c9031d0ac998efd,0
35e0be1038771cf1aa3ce23d5fc0ca8333879825a8b7b03feb52065a4d38e3ea29249759861dd5423293e6632e67761926a23c2bce21a17b9c469065a6d242cc,0
6acf9525b024475e42d13f4b42ad0cb7641f76944d7dd6bccfeba262e8cd324955e2dbe7ceaeabfb2818c54fb33dca89c325f7507d461e9e6ca534bcf3c1d187,0
644e663b4405a7badc51e69a892a26e200d2fa797a2b25145a6b1eaa34e8df9c6a4df657cb6dcd382f7aff777f5f064b89e58a66f213554b556ac729cc874935,1
1b0dbce45fdfad872bf364c79c6629a205186e7c8c82c856b7d2cc88033c4917f30028867cce40dd13c12d0a8aba021170a2e917aef741a2018f7c5881273065,0
17ca969a9c72ea3914e30f364831a71aeddbb857a6c0a98cf2380146054f5d77c3c2e8c275e489b230875ead2732d706e9119bfe77decad22212f84298b12a2d,0
10a4e159cabf49c56cbf012425b4de80c71ea6228b3310af41b004542334d10835f91cb6a20d9b59c44157016806b7dffa5c916a1f0589ab327401d5df2c7df3,0
fb35a6f19d61778c5bc07c667f525b4def900c91c13afd58f88b4b5e47d68ba5ff45a62218cc596ed648bba77a37b64ad3b2447a8d07197a312d6682f2dc2b5a,0
b1ee95001e8714a9017846e3bfdf08bcde9bc6336b973ddb921bf1e12bdcdd0a27fa3e8b46a7fa3c77bb2deaf2b355ade276fe9e170b7bdd6e8af605a93a1526,0
14cb54a984cb8b707bd1e3ef7640b0be632911f1eae3663dd5df7517cf9295a01727faf14306de9761eb7119efe57deb122accd4bafaecbff4c07cd2b44a0093,1
c8e9137e336f0ffea16d245d817cc53a41a47d3db9eb3d4d7e8f32beaf9c9913b6226c430c0d20afd7432a85993238119baa50b1c69a5c414ad7a17104c812e8,0
36a396c434631edcde239de2aa33f6a74157fed77d56bab3cd8ca2ef6228a0a83558d90c5b973e4f95b129fc63f2695ee15bd7354bc8ed833bad5cfc94bf3675,1
0e7be3fb2ffc453ae103eeba1aaf7db873b129e603a7af23e7cfbe588eeb069a6475f50583aca9182fec2443ec194608200524651dfb48620636063752df64d4,1
c0998e6e34a71280233a054521bde541771570e0db478b98828c8625b7f0898d40d1876680248440c57a17ba05871fded34a9921701a1d369edcc6125b97a76d,0
373224ede842d897b08023cb8107c68c5cf09e13d9a84f1a2d533f693b9d14e61ba773283b195aa8e2a9a231a637e2476633361f28ca547427c16fc24ed20b45,0
048a17377ed5f2c01164afa569de5f308731235404aa32703584bd31a74f3db5bc868865f4dd6dc71c2fa239aa286105fae4b08b911d90983bda00d831cbbfbe,1
38afb746776c033a97421b62e3e5bc6672e25fd04bc42bf7f9b9f161a96111a88b35c299d0ebbf7178efa4b036098bec323be0c3b8324fbbb0e6eb9bde4c3ff7,0
6004d235bc3cd5cd1cf85a8bcc22eb5b8c34dd12bdcbd3e12edb2b846499d737ade40ae087ed1a7087b98daece27741abbdc8b7ad430d284bad6b4315dedb457,0
ea37c15ec7d7ca155ad6351c341a1e7ca782ff56541c37069aec996e43789049a587f5d642cec3bc6d6e6476ddfc1f99b9c33a5d94a4401cfaebe7cc089fbf1c,1
033946f3b9ea377f0da648107dcaa227cc40475fbbf74e102048069bc438a64973b3f5fcb72c1a0881ca9fe20c88edeb5aa9fd4d5edfe80e21eadfeab2569e3e,0
671b7b9e5cf6c6779a75ceeff1362f77f2a6d9e9caf3c84abacf8e9b89914cfcb284573a646da8e19185948e7584460b4c71b20b6a4d4346b85fae8764dd5961,0
8d55437113b1569323500b75519a0d2d53408cca708f8e1886d1d621d8669dab97f874410b62c840e2d465d243b9d1cc7104cdc43b529a270a9202ede903ac1e,0
e6af90aabbfc9b731fa2b163e9161c76331fde6d784e6303c37d817340b685599e7036722f1198627d1ad315ca7bb81fa99d059f5b927a269351924f72bf7c41,0
4dc3f2e4f28cedc2f637a3c2c37a1ae0bfa7a5338e31844281c907992a00107333dfa7e3972993f81f4b37346a0c12693987cb4759020f74c744ada13437d5a6,1
fac6174eceb91fd6123ffb447817309c1cf418e8f7d67fb03878c5b310a06e80c0db76014ba963afb9213e1a6adc71ac1d62f23ce5ca53182526d9f7167d4957,1
8ffd19d06bf8fcaedb7c5ee718c442bf290303bc4d6e57fb32ae52843f0ac2be458bf74bddd62f0359132dbd793a886245fc05cf2c2d9039bd14b545cb83b531,0
3d2a302cff202f2d58fa352984b4d2aab7235d799ad0ac74bc05f425e668fb4d5a82a4b23b565ee1dc3cf550ae17dcaf90197b3405f0b90bbababb267a8caa1a,0
3817d7c656001c33d88af839acc2e88555339e89b6c460d9e0b665b9175e8c301e8daa9ed512d4b157dce0390972e4856eacb98136cd5ecb719d8a0633b5cdea,0
ec11610de9a156a99c818c70af1101f4c8723f47d2ed9a46966c66a2aa6f78f1b243ab11f6406196c301818c5c0bb5bf1cbefa7e12e2d400ec48fdd848a4a87c,0
4bb7d26472ae4795c0844c6fd0160428ed0d2b218d37c87af7b7d208f8bbe50bfd8fa038e96e420689edb32dfbc6db8a1f4886939cdedfbb1be22f3b838fc11e,1
